Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
14,1,1,22,28,9
15,0,1,22,28,9
15,0,1,22,28,9
16,0,1,22,28,9
16,0,1,22,28,9
16,0,1,22,28,9
16,0,1,22,28,9
16,1,1,22,28,9
16,0,1,22,28,9
16,0,1,22,28,9
16,0,1,22,28,9
16,0,1,22,27,9
16,0,1,22,26,9
16,1,1,22,27,8
16,1,1,22,26,8
16,1,1,22,25,8
16,2,1,22,26,9
17,1,1,22,25,9
17,2,1,22,24,8
17,1,1,22,25,7
16,1,1,22,26,6
16,1,1,22,27,7
17,2,1,22,28,8
16,2,1,22,28,8
16,3,1,22,28,8
15,4,1,22,27,8
14,3,1,22,28,9
15,3,1,22,28,9
15,4,1,22,28,9
15,4,1,22,28,9
16,5,1,22,28,9
15,6,1,22,28,9
16,6,1,22,28,9
17,6,1,22,28,9
16,5,1,22,28,9
16,4,1,22,28,9
16,3,1,22,28,9
17,4,1,22,28,9
16,5,1,22,28,9
16,4,1,22,28,9
16,4,1,22,28,9
15,5,1,22,28,9
14,5,1,22,28,9
13,5,1,22,28,9
13,5,1,22,28,9
13,5,1,22,27,9
14,6,1,22,28,10
14,5,1,22,28,10
15,4,1,22,28,10
14,5,1,22,27,10
14,6,1,22,27,9
14,5,1,22,28,9
15,5,1,22,28,9
14,6,1,22,28,9
15,6,1,22,28,9
15,5,1,22,28,9
16,5,1,22,28,9
17,6,1,22,28,9
18,5,1,22,28,9
17,5,1,22,27,9
16,6,1,22,28,8
16,5,1,22,27,8
16,6,1,22,28,7
17,7,1,22,28,7
17,6,1,22,28,7
17,7,1,22,28,7
16,8,1,22,28,7
15,8,1,22,28,7
16,7,1,22,28,7
15,7,1,22,28,7
15,7,1,22,28,7
15,6,1,22,28,7
16,7,1,22,28,7
17,8,1,22,28,7
16,8,1,22,28,7
17,9,1,22,28,7
17,9,1,22,28,7
17,8,1,22,28,8
17,7,1,22,28,8
18,8,1,22,28,8
18,8,1,22,27,8
19,7,1,22,28,7
19,7,1,22,27,7
18,6,1,22,28,8
17,5,1,22,27,8
17,4,1,22,26,8
18,4,1,22,27,9
17,5,1,22,28,10
17,6,1,22,28,10
16,5,1,22,28,10
15,4,1,22,28,10
16,5,1,22,28,10
16,6,1,22,28,10
16,5,1,22,28,10
15,4,1,22,28,10
14,3,1,22,28,10
15,3,1,22,28,10
14,2,1,22,28,10
13,3,1,22,28,10
12,3,1,22,28,10
13,4,1,22,28,10
12,4,1,22,28,10
12,5,1,22,28,10
11,6,1,22,28,10
10,6,1,22,28,11
9,6,1,22,28,11
9,6,1,22,28,11
10,5,1,22,28,11
11,6,1,22,28,11
12,5,1,22,28,11
12,6,1,22,28,11
13,6,1,22,28,11
12,7,1,22,28,11
13,7,1,22,28,11
12,8,1,22,28,11
11,8,1,22,28,11
11,7,1,22,28,11
10,6,1,22,28,10
9,5,1,22,28,10
8,5,1,22,28,10
8,5,1,22,28,10
8,6,1,22,28,10
7,7,1,22,27,10
8,7,1,22,28,10
9,6,1,22,28,10
10,5,1,22,28,10
11,5,1,22,28,10
12,5,1,22,28,10
13,6,1,22,28,10
13,6,1,22,28,10
14,7,1,22,28,11
15,8,1,22,27,11
16,7,1,22,28,10
15,7,1,22,28,10
15,8,1,22,28,10
16,7,1,22,28,10
16,6,1,22,28,10
17,6,1,22,28,10
16,7,1,22,28,10
15,8,1,22,28,10
14,9,1,22,28,10
13,9,1,22,28,10
13,9,1,22,28,10
14,9,1,22,28,10
15,10,1,22,28,10
14,10,1,22,28,10
13,11,1,22,28,10
13,12,1,22,28,10
14,13,1,22,28,10
13,13,1,22,27,10
14,14,1,22,28,9
15,15,1,22,28,9
14,16,1,22,28,9
13,17,1,22,28,9
13,18,1,22,28,9
13,17,1,22,28,9
12,18,1,22,28,9
11,19,1,22,28,9
10,20,1,22,28,9
11,21,1,22,28,9
12,21,1,22,27,9
13,22,1,22,28,10
14,23,1,22,28,10
14,23,1,22,28,10
15,23,1,22,28,10
16,23,1,22,28,10
16,22,1,22,28,10
17,22,1,22,28,10
17,23,1,22,28,10
17,24,1,22,28,10
17,24,1,22,28,10
17,24,1,22,28,10
17,24,1,22,28,10
16,23,1,22,28,10
15,24,1,22,28,10
15,25,1,22,28,10
15,25,1,22,28,10
15,24,1,22,28,10
14,24,1,22,28,10
13,23,1,22,28,10
14,22,1,22,28,10
15,22,1,22,28,10
14,23,1,22,28,10
14,23,1,22,28,10
14,24,1,22,28,10
15,24,1,22,28,10
15,23,1,22,28,10
16,24,1,22,28,10
15,25,1,22,28,10
14,24,1,22,28,10
15,24,1,22,28,10
16,23,1,22,28,10
16,23,1,22,28,10
15,22,1,22,28,10
14,21,1,22,28,10
14,22,1,22,28,10
15,23,1,22,28,10
15,22,1,22,27,10
14,21,1,22,28,10
13,20,1,22,28,11
12,21,1,22,28,11
12,22,1,22,28,11
11,23,1,22,28,11
10,24,1,22,28,11
11,25,1,22,28,11
12,26,1,22,28,11
11,27,1,22,27,11
10,28,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,27,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,27,10
9,29,1,22,27,10
9,29,1,22,28,9
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,27,10
9,29,1,22,27,9
9,29,1,22,27,9
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,27,8
9,29,1,22,28,8
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,27,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,27,9
9,29,1,22,27,9
9,29,1,22,28,10
9,29,1,22,27,10
9,29,1,22,27,9
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,27,10
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,27,11
9,29,1,22,26,11
9,29,1,22,25,11
9,29,1,22,26,10
9,29,1,22,27,9
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,27,10
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,27,9
9,29,1,22,27,9
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,27,8
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,27,9
9,29,1,22,26,9
9,29,1,22,27,8
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,27,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,27,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,27,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,27,7
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,27,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,28,6
9,29,1,22,27,6
9,29,1,22,28,7
9,29,1,22,27,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,28,7
9,29,1,22,27,7
9,29,1,22,27,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,28,8
9,29,1,22,27,8
9,29,1,22,28,9
9,29,1,22,28,9
9,29,1,22,27,9
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,10
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,28,11
9,29,1,22,27,11
9,29,1,22,28,12
9,29,1,22,28,13
9,29,1,22,28,13
9,29,1,22,28,13
9,29,1,22,28,13
9,29,1,22,28,14
9,29,1,22,28,14
9,29,1,22,28,14
9,29,1,22,28,14
9,29,1,22,28,14
9,29,1,22,28,14
9,29,1,22,28,14
9,29,1,22,28,14
9,29,1,22,28,14
9,29,1,22,28,14
9,29,1,22,28,14
9,29,1,22,27,14
9,29,1,22,27,14
9,29,1,22,27,15
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,28,16
9,29,1,22,27,16
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,27,17
9,29,1,22,26,16
9,29,1,22,27,16
9,29,1,22,27,16
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,28,17
9,29,1,22,27,17
9,29,1,22,28,17
9,29,1,22,27,17
9,29,1,22,26,17
9,29,1,22,27,18
9,29,1,22,28,19
9,29,1,22,27,19
9,29,1,22,27,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
9,29,1,22,28,20
