Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
8,14,28,27,1,13
9,17,25,10,1,13
8,18,24,9,1,13
8,18,25,9,1,13
7,17,25,9,1,13
6,16,26,8,1,13
7,17,27,9,1,13
8,16,26,10,1,13
9,17,27,10,1,13
8,16,26,9,1,13
9,15,27,10,1,13
9,14,26,10,1,13
8,14,27,10,1,13
8,14,26,9,1,13
8,14,26,9,1,13
8,14,27,9,1,13
8,14,28,10,1,13
8,14,28,10,1,13
8,14,28,10,1,13
8,14,28,10,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,11,1,13
8,14,28,12,1,13
8,14,28,12,1,13
8,14,28,12,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,27,13,1,13
8,14,27,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,13,1,13
8,14,28,14,1,13
8,14,28,14,1,13
8,14,28,14,1,13
8,14,28,14,1,13
8,14,28,14,1,13
8,14,28,14,1,13
8,14,28,14,1,13
8,14,27,14,1,13
8,14,26,15,1,13
8,14,27,15,1,13
8,14,27,16,1,13
8,14,28,17,1,13
8,14,28,17,1,13
8,14,28,17,1,13
8,14,28,17,1,13
8,14,28,17,1,13
8,14,28,18,1,13
8,14,28,18,1,13
8,14,28,19,1,13
8,14,28,19,1,13
8,14,28,19,1,13
8,14,28,19,1,13
8,14,28,19,1,13
8,14,27,19,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,28,20,1,13
8,14,27,20,1,13
8,14,26,20,1,13
8,14,27,19,1,13
8,14,28,19,1,13
8,14,27,19,1,13
8,14,27,19,1,13
8,14,27,20,1,13
8,14,26,21,1,13
8,14,26,21,1,13
8,14,26,21,1,13
8,14,26,21,1,13
8,14,25,22,1,13
8,14,24,21,1,13
8,14,23,20,1,13
8,14,24,20,1,13
8,14,23,19,1,13
8,14,22,20,1,13
8,14,23,19,1,13
8,14,23,20,1,13
8,14,24,20,1,13
8,14,24,20,1,13
8,14,25,19,1,13
8,14,26,18,1,13
8,14,26,18,1,13
8,14,27,17,1,13
8,14,27,17,1,13
