Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
3,5,1,1,28,24
26,14,9,2,28,24
27,15,8,2,28,24
28,14,9,1,28,24
28,14,8,1,28,24
28,14,8,1,28,24
28,14,9,0,28,24
28,13,9,0,28,24
28,13,9,0,28,24
28,13,9,0,28,24
28,13,10,0,28,24
28,13,10,0,28,24
28,13,10,0,28,24
27,13,10,0,28,24
28,14,10,1,28,24
28,14,9,0,28,24
28,14,9,0,28,24
28,14,9,0,28,24
28,14,9,0,28,24
28,14,9,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,13,10,0,28,24
28,13,10,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,14,10,0,28,24
28,13,10,0,28,24
28,13,10,0,28,24
28,13,10,0,28,24
28,13,10,0,28,24
28,13,10,0,28,24
28,13,10,0,28,24
28,13,10,0,28,24
28,13,10,0,28,24
28,13,10,0,28,24
28,13,11,0,28,24
28,13,12,0,28,24
28,13,12,0,28,24
28,13,12,1,28,24
28,13,12,2,28,24
28,13,13,2,28,24
28,13,13,2,28,24
28,13,12,3,28,24
28,13,13,4,28,24
28,13,12,4,28,24
28,13,12,4,28,24
28,13,11,5,28,24
28,13,10,6,28,24
28,13,9,5,28,24
28,13,8,5,28,24
28,13,8,5,28,24
28,13,8,6,28,24
28,13,9,5,28,24
28,13,10,5,28,24
28,13,10,4,28,24
27,13,10,3,28,24
27,13,11,3,28,24
28,12,10,4,28,24
28,12,11,3,28,24
28,12,10,3,28,24
28,12,9,3,28,24
28,12,8,4,28,24
28,12,7,3,28,24
27,12,6,4,28,24
26,12,7,3,28,24
25,11,6,4,28,24
25,11,6,4,28,24
26,10,7,3,28,24
26,10,6,2,28,24
26,11,7,3,28,24
26,11,6,2,28,24
26,10,5,1,28,24
25,11,6,0,28,24
25,11,6,0,28,24
26,12,6,0,28,24
25,11,6,1,28,24
25,10,5,0,28,24
25,10,4,0,28,24
24,10,4,0,28,24
24,11,4,0,28,24
25,12,4,0,28,24
24,12,4,0,28,24
25,13,4,0,28,24
25,13,4,0,28,24
26,13,4,0,28,24
25,12,4,0,28,24
24,12,4,1,28,24
25,12,4,0,28,24
26,12,3,0,28,24
25,13,3,0,28,24
26,12,3,0,28,24
25,12,3,0,28,24
25,13,3,0,28,24
26,12,3,0,28,24
25,11,3,0,28,24
26,11,4,0,28,24
25,10,4,0,28,24
24,9,4,0,28,24
23,10,4,0,28,24
24,9,5,0,28,24
23,10,6,0,28,24
22,9,6,0,28,24
23,10,6,0,28,24
24,9,6,0,28,24
23,10,6,0,28,24
22,11,7,0,28,24
22,11,7,0,28,24
21,10,7,0,28,24
21,10,7,0,28,24
20,9,6,0,28,24
20,8,5,0,28,24
19,7,5,0,28,24
19,8,5,0,28,24
19,9,5,0,28,24
19,10,6,0,28,24
20,10,6,0,28,24
21,11,6,0,28,24
22,11,6,0,28,24
21,10,6,0,28,24
20,11,6,0,28,24
19,11,6,0,28,24
19,11,6,0,28,24
20,10,6,1,28,24
21,11,7,1,28,24
21,11,8,1,28,24
20,12,8,2,28,24
19,11,9,1,28,24
18,12,8,0,28,24
18,13,8,0,28,24
17,13,8,0,28,24
18,12,8,0,28,24
17,11,7,0,28,24
16,10,7,0,28,24
17,11,7,0,28,24
18,12,7,0,28,24
19,13,7,0,28,24
20,12,7,0,28,24
19,11,7,0,28,24
20,11,7,0,28,24
21,10,7,0,28,24
21,9,7,0,28,24
22,9,7,0,28,24
21,10,6,0,28,24
20,11,6,0,28,24
21,10,6,0,28,24
21,11,6,0,28,24
21,12,6,0,28,24
22,11,6,0,28,24
21,11,6,0,28,24
20,10,6,0,28,24
21,10,5,0,28,24
22,9,5,0,28,24
21,10,5,0,28,24
22,10,5,0,28,24
23,11,5,1,28,24
23,12,5,0,28,24
23,13,5,0,28,24
22,14,5,0,28,24
21,14,6,0,28,24
20,15,6,0,28,24
20,14,6,0,28,24
21,13,6,0,28,24
21,14,6,0,28,24
20,15,5,0,28,24
19,16,5,0,28,24
19,16,5,0,28,24
18,15,5,0,28,24
17,14,5,1,28,24
17,14,6,2,28,24
18,15,5,1,28,24
17,16,5,1,28,24
18,15,4,2,28,24
19,16,4,1,28,24
19,16,5,2,28,24
18,15,4,1,28,24
17,15,4,0,28,24
17,16,4,0,28,24
18,15,3,0,28,24
17,14,3,0,28,24
17,13,3,0,28,24
18,12,3,0,28,24
17,11,3,0,28,24
17,10,3,0,28,24
17,11,3,0,28,24
16,10,3,0,28,24
15,11,3,0,28,24
16,11,3,0,28,24
16,10,3,0,28,24
16,9,3,0,28,24
15,10,3,0,28,24
16,9,3,0,28,24
17,10,3,0,28,24
16,9,3,0,28,24
17,9,3,1,28,24
18,8,3,1,28,24
18,8,4,1,28,24
18,7,3,1,28,24
17,8,3,1,28,24
18,7,2,2,28,24
19,8,1,1,28,24
18,9,1,1,28,24
17,9,1,1,28,24
18,8,1,1,28,24
18,8,1,1,28,24
18,9,1,1,28,24
19,8,1,1,28,24
19,9,1,1,28,24
18,8,1,1,28,24
17,8,1,1,28,24
16,9,1,1,28,24
17,9,1,1,28,24
18,9,1,1,28,24
18,10,1,1,28,24
19,10,1,1,28,24
18,10,1,1,28,24
19,10,1,1,28,24
20,10,1,1,28,24
20,11,1,1,28,24
19,10,1,1,28,24
20,10,1,1,28,24
20,10,1,1,28,24
19,10,1,1,28,24
19,9,1,1,28,24
18,10,1,1,28,24
19,9,1,1,28,24
20,10,1,1,28,24
21,10,1,1,28,24
20,10,1,1,28,24
19,9,1,1,28,24
20,8,1,1,28,24
20,8,1,1,28,24
21,7,1,1,28,24
21,7,1,1,28,24
21,6,1,1,28,24
22,5,1,1,28,24
21,4,1,1,28,24
21,4,1,1,28,24
20,4,1,1,28,24
20,5,1,1,28,24
21,5,1,1,28,24
20,6,1,1,28,24
19,7,1,1,28,24
18,8,1,1,28,24
19,9,1,1,28,24
19,10,1,1,28,24
18,9,1,1,28,24
19,10,1,1,28,24
18,9,1,1,28,24
18,8,1,1,28,24
17,9,1,1,28,24
16,10,1,1,28,24
17,11,1,1,28,24
18,11,1,1,28,24
17,11,1,1,28,24
17,12,1,1,28,24
18,11,1,1,28,24
18,11,1,1,28,24
18,11,1,1,28,24
17,11,1,1,28,24
18,12,1,1,28,24
17,11,1,1,28,24
17,11,1,1,28,24
16,12,1,1,28,24
17,12,1,1,28,24
18,11,1,1,28,24
18,10,1,1,28,24
18,10,1,1,28,24
17,9,1,1,28,24
17,9,1,1,28,24
18,8,1,1,28,24
19,8,1,1,28,24
18,8,1,1,28,24
18,8,1,1,28,24
18,7,1,1,28,24
17,6,1,1,28,24
17,5,1,1,28,24
16,6,1,1,28,24
15,7,1,1,28,24
15,8,1,1,28,24
16,7,1,1,28,24
16,7,1,1,28,24
17,6,1,1,28,24
18,6,1,1,28,24
18,5,1,1,28,24
17,5,1,1,28,24
16,5,1,1,28,24
15,6,1,1,28,24
16,5,1,1,28,24
15,5,1,1,28,24
15,5,1,1,28,24
14,5,1,1,28,24
13,4,1,1,28,24
12,4,1,1,28,24
13,3,1,1,28,24
14,4,1,1,28,24
15,4,1,1,28,24
15,4,1,1,28,24
15,3,1,1,28,24
16,3,1,1,28,24
16,4,1,1,28,24
17,3,1,1,28,24
18,4,1,1,28,24
19,5,1,1,28,24
18,5,1,1,28,24
18,6,1,1,28,24
18,7,1,1,28,24
18,6,1,1,28,24
17,5,1,1,28,24
16,4,1,1,28,24
17,3,1,1,28,24
18,3,1,1,28,24
18,4,1,1,28,24
17,5,1,1,28,24
18,4,1,1,28,24
18,5,1,1,28,24
19,5,1,1,28,24
