Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,2,14,2,5,0
28,2,9,22,12,6
28,2,9,21,11,7
28,2,8,21,11,7
28,2,8,20,11,7
28,2,8,20,10,7
28,2,9,21,10,7
28,2,10,22,11,6
28,2,11,23,11,5
28,2,10,23,10,4
28,2,9,23,10,5
28,2,8,23,9,4
28,2,9,24,9,3
28,2,9,24,8,4
28,2,10,24,9,4
28,2,11,25,8,4
28,2,11,24,9,3
28,2,10,23,9,4
28,2,11,23,9,3
28,2,12,23,8,3
28,2,12,22,9,4
28,2,13,22,8,3
28,2,13,22,7,3
28,2,13,21,7,2
28,2,14,21,6,1
28,2,13,22,5,0
28,2,14,23,5,0
28,2,13,23,5,0
28,2,14,24,5,0
28,2,15,24,5,0
28,2,14,23,5,0
28,2,14,22,5,0
28,2,14,21,5,0
28,2,15,21,5,0
28,2,14,22,5,0
28,2,15,23,5,0
28,2,15,23,5,0
28,2,15,24,5,0
28,2,14,23,5,0
28,2,13,24,5,0
28,2,12,23,5,0
28,2,13,22,5,0
28,2,13,22,5,0
28,2,13,21,5,0
28,2,13,20,5,0
28,2,12,20,5,0
28,2,12,20,5,0
28,2,12,20,5,0
28,2,11,21,5,0
28,2,10,22,5,0
28,2,11,23,5,0
28,2,11,24,5,0
28,2,10,24,5,0
28,2,9,23,5,0
28,2,10,24,5,0
28,2,9,24,5,0
28,2,8,24,5,0
28,2,7,24,5,0
28,2,8,25,5,0
28,2,9,24,5,0
28,2,10,24,5,0
28,2,10,24,5,0
28,2,10,23,5,0
28,2,10,24,5,0
28,2,11,23,5,0
28,2,10,24,5,0
28,2,11,24,5,0
28,2,10,23,5,0
28,2,10,23,5,0
28,2,11,23,5,0
28,2,11,24,5,0
28,2,11,25,5,0
28,2,10,26,5,0
28,2,11,27,5,0
28,2,10,27,5,0
28,2,9,27,5,0
28,2,8,26,5,0
28,2,8,26,5,0
28,2,9,26,5,0
28,2,10,25,5,0
28,2,10,25,5,0
28,2,9,26,5,0
28,2,10,25,5,0
28,2,9,24,5,0
28,2,8,23,5,0
28,2,7,23,5,0
28,2,6,23,5,0
28,2,7,24,5,0
28,2,7,23,5,0
28,2,7,23,5,0
28,2,8,23,5,0
28,2,8,22,5,0
28,2,7,22,5,0
28,2,6,23,5,0
28,2,5,22,5,0
28,2,5,22,5,0
28,2,4,21,5,0
28,2,4,20,5,0
28,2,5,19,5,0
28,2,4,20,5,0
28,2,5,19,5,0
28,2,5,18,5,0
28,2,6,19,5,0
28,2,5,19,5,0
28,2,4,20,5,0
28,2,5,19,5,0
28,2,5,18,5,0
28,2,4,17,5,0
28,2,3,18,5,0
28,2,2,19,5,0
28,2,3,18,5,0
28,2,4,17,5,0
28,2,5,16,5,0
28,2,6,17,5,0
28,2,6,17,5,0
28,2,7,17,5,0
28,2,6,16,5,0
28,2,7,15,5,0
28,2,7,15,5,0
28,2,6,16,5,0
28,2,5,16,5,0
28,2,4,16,5,0
28,2,5,17,5,0
28,2,4,18,5,0
28,2,5,19,5,0
28,2,4,19,5,0
28,2,5,18,5,0
28,2,6,19,5,0
28,2,6,20,5,0
28,2,7,19,5,0
28,2,7,18,5,0
28,2,6,17,5,0
28,2,6,18,5,0
28,2,5,18,5,0
28,2,4,18,5,0
28,2,4,18,5,0
28,2,5,17,5,0
28,2,5,16,5,0
28,2,6,17,5,0
28,2,7,16,5,0
28,2,8,17,5,0
28,2,7,17,5,0
28,2,6,18,5,0
28,2,6,18,5,0
28,2,7,18,5,0
28,2,7,17,5,0
28,2,6,17,5,0
28,2,5,18,5,0
28,2,6,18,5,0
28,2,5,18,5,0
28,2,6,19,5,0
28,2,6,19,5,0
28,2,6,19,5,0
28,2,6,19,5,0
28,2,7,19,5,0
28,2,6,19,5,0
28,2,7,18,5,0
28,2,7,18,5,0
28,2,8,17,5,0
28,2,8,16,5,0
28,2,8,17,5,0
28,2,9,18,5,0
28,2,10,19,5,0
28,2,11,18,5,0
28,2,10,18,5,0
28,2,10,18,5,0
28,2,11,19,5,0
28,2,10,19,5,0
28,2,9,20,5,0
28,2,8,20,5,0
28,2,8,20,5,0
28,2,8,19,5,0
28,2,8,20,5,0
28,2,9,20,5,0
28,2,8,19,5,0
28,2,7,19,5,0
28,2,8,18,5,0
28,2,7,18,5,0
28,2,7,17,5,0
28,2,8,17,5,0
28,2,8,16,5,0
28,2,7,15,5,0
28,2,6,16,5,0
28,2,5,17,5,0
28,2,5,17,5,0
28,2,4,18,5,0
28,2,3,17,5,0
28,2,3,17,5,0
28,2,4,17,5,0
28,2,3,17,5,0
28,2,2,18,5,0
28,2,3,17,5,0
28,2,4,17,5,0
28,2,5,16,5,0
28,2,6,15,5,0
28,2,7,15,5,0
28,2,6,16,5,0
28,2,6,15,5,0
28,2,5,16,5,0
28,2,5,15,5,0
28,2,5,15,5,0
28,2,5,14,5,0
28,2,4,13,5,0
28,2,3,12,5,0
28,2,2,13,5,0
28,2,1,14,5,0
28,2,1,13,5,0
28,2,1,13,5,0
28,2,1,13,5,0
28,2,1,13,5,0
28,2,1,13,5,0
28,2,1,13,5,0
28,2,1,14,5,0
28,2,1,14,5,0
28,2,1,14,5,0
28,2,1,13,5,0
28,2,1,13,5,0
28,2,2,13,5,0
28,2,2,12,5,0
28,2,2,13,5,0
28,2,3,14,5,0
28,2,4,15,5,0
28,2,3,14,5,0
28,2,2,15,5,0
28,2,2,14,5,0
28,2,1,13,5,0
28,2,1,13,5,0
28,2,1,13,5,0
28,2,1,13,5,0
28,2,2,13,5,0
