Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
28,20,1,13,28,10
28,20,2,16,25,8
28,20,2,15,26,9
28,20,3,15,27,10
28,20,2,16,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,1,15,28,10
28,20,2,15,28,10
28,20,2,15,28,10
28,20,3,15,28,10
28,20,3,15,28,10
28,20,3,14,28,10
28,20,3,14,28,10
28,20,2,14,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
28,20,1,13,28,10
