Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
16,14,6,6,2,22
11,15,11,0,4,12
11,14,11,0,3,13
12,13,11,0,2,13
13,14,10,0,2,14
12,15,9,0,3,15
11,14,9,1,4,15
12,15,9,2,5,16
13,16,10,1,6,16
13,16,9,1,7,15
13,16,8,0,8,14
13,16,8,0,7,13
13,16,8,0,8,12
13,16,9,0,9,13
13,16,9,0,10,12
13,16,8,0,11,11
13,16,8,0,11,12
13,16,8,0,12,13
13,16,8,0,13,12
13,16,7,0,12,13
13,16,6,0,11,13
13,16,7,0,11,14
13,16,8,0,12,15
13,17,8,0,12,16
14,18,8,1,12,16
15,18,9,2,12,16
16,17,10,1,12,15
15,18,10,2,11,16
16,19,9,3,10,17
15,19,8,3,9,16
15,18,9,3,10,17
16,17,8,2,11,18
15,18,7,3,10,17
16,19,6,4,9,17
17,19,6,3,8,16
18,18,7,3,7,17
18,19,7,4,7,18
18,19,8,4,8,18
18,18,9,3,7,18
17,18,9,4,6,19
16,18,9,3,5,19
15,19,9,4,5,20
16,18,8,3,6,21
15,19,9,4,5,21
16,18,9,5,4,20
17,17,8,6,5,20
16,17,9,6,6,19
15,18,8,5,7,19
16,19,7,4,6,19
15,19,6,3,6,20
16,18,5,3,5,19
17,17,4,4,4,20
18,18,5,5,3,19
18,17,6,6,2,18
17,16,6,6,2,19
17,15,6,6,3,20
16,14,6,6,3,21
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
16,14,6,6,2,22
