Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
15,12,18,11,12,7
16,22,26,19,12,7
17,21,27,19,12,7
16,20,26,20,12,7
15,20,26,19,12,7
14,19,25,20,12,7
15,20,24,20,12,7
16,20,24,21,12,7
15,19,23,21,12,7
15,18,23,22,12,7
16,19,23,23,12,7
17,19,22,22,12,7
18,18,21,21,12,7
19,17,21,20,12,7
20,18,22,21,12,7
21,17,23,20,12,7
22,16,22,21,12,7
23,16,23,21,12,7
23,17,24,20,12,7
24,16,23,21,12,7
23,17,23,21,12,7
24,18,22,22,12,7
25,17,22,22,12,7
24,18,23,22,12,7
23,19,23,22,12,7
24,20,24,21,12,7
25,20,24,20,12,7
24,20,25,21,12,7
25,19,26,20,12,7
26,20,25,19,12,7
25,21,24,19,12,7
24,22,23,19,12,7
24,21,23,18,12,7
23,22,22,17,12,7
24,21,23,16,12,7
24,20,22,15,12,7
23,21,21,14,12,7
22,20,20,13,12,7
23,19,19,12,12,7
22,20,20,11,12,7
21,19,19,11,12,7
21,18,19,10,12,7
20,17,18,11,12,7
19,16,17,12,12,7
18,17,17,12,12,7
17,17,17,12,12,7
16,16,17,12,12,7
15,15,17,12,12,7
16,16,17,12,12,7
15,17,17,12,12,7
16,18,17,12,12,7
15,17,17,12,12,7
16,18,17,12,12,7
17,17,17,12,12,7
16,16,17,12,12,7
15,15,17,12,12,7
15,15,17,12,12,7
15,15,17,12,12,7
15,15,17,12,12,7
16,14,17,12,12,7
15,13,16,13,12,7
16,13,17,12,12,7
15,12,18,13,12,7
15,12,19,13,12,7
15,12,19,13,12,7
15,12,19,12,12,7
15,12,18,12,12,7
15,12,18,12,12,7
15,12,18,13,12,7
15,12,18,12,12,7
15,12,18,12,12,7
15,12,18,12,12,7
15,12,17,12,12,7
15,12,18,13,12,7
15,12,18,12,12,7
15,12,18,13,12,7
15,12,19,13,12,7
15,12,20,13,12,7
15,12,19,12,12,7
15,12,18,12,12,7
15,12,17,12,12,7
15,12,18,13,12,7
15,12,18,12,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
15,12,18,11,12,7
