Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,3,28,14,24,0
20,8,22,22,24,0
21,8,23,21,24,0
20,8,22,20,24,0
21,7,22,20,24,0
22,6,21,19,24,0
23,5,21,20,24,0
24,4,20,19,24,0
25,3,20,18,24,0
26,3,21,18,24,0
27,3,20,18,24,0
27,3,19,19,24,0
27,3,20,19,24,0
27,3,21,18,24,0
27,3,22,17,24,0
27,3,23,18,24,0
27,3,23,18,24,0
27,3,24,17,24,0
27,3,25,17,24,0
27,3,25,17,24,0
27,3,25,16,24,0
27,3,26,17,24,0
27,3,25,16,24,0
27,3,24,15,24,0
27,3,24,14,24,0
27,3,25,13,24,0
27,3,25,13,24,0
27,3,26,12,24,0
27,3,27,13,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
27,3,28,14,24,0
