Tom_X,Tom_Y,Jerry_X,Jerry_Y,Spike_X,Spike_Y
27,14,29,11,25,29
9,21,25,12,24,25
10,22,24,13,25,26
10,22,23,13,26,26
11,21,23,12,26,26
11,22,24,13,25,25
11,23,23,12,25,25
11,24,24,11,25,26
12,23,24,11,26,27
11,24,24,11,26,27
12,23,25,12,26,26
12,22,25,13,25,27
12,23,26,13,26,28
11,22,27,12,25,29
12,21,26,11,25,29
13,22,27,11,25,29
13,22,28,12,25,29
14,21,28,12,25,29
15,22,28,12,25,29
14,21,28,12,25,29
14,22,28,12,25,29
15,23,28,12,25,29
16,23,28,12,25,29
15,22,28,12,25,29
15,21,28,12,25,29
15,21,28,12,25,29
14,21,28,12,25,29
13,22,28,12,25,29
12,23,28,12,25,29
11,22,28,12,25,29
11,23,28,12,25,29
11,23,28,12,25,29
10,22,28,12,25,29
9,23,28,12,25,29
10,23,28,12,25,29
9,23,28,12,25,29
9,23,28,12,25,29
9,23,28,12,25,29
9,23,28,12,25,29
9,22,28,12,25,29
9,22,28,12,25,29
9,22,28,12,25,29
9,22,28,12,25,29
9,22,28,12,25,29
9,22,28,12,25,29
10,22,28,12,25,29
9,23,28,12,25,29
9,23,28,12,25,29
9,23,28,12,25,29
10,23,28,12,25,29
11,23,28,12,25,29
12,23,28,12,25,29
11,22,28,12,25,29
10,21,28,12,25,29
11,20,28,12,25,29
11,20,28,12,25,29
11,19,28,12,25,29
10,20,28,12,25,29
10,20,28,12,25,29
9,21,28,12,25,29
10,20,28,12,25,29
11,21,28,12,25,29
11,20,28,12,25,29
12,20,28,12,25,29
13,19,28,12,25,29
13,20,28,12,25,29
13,19,28,12,25,29
13,20,28,12,25,29
13,21,28,12,25,29
14,20,28,12,25,29
15,20,28,12,25,29
14,21,28,12,25,29
14,21,28,12,25,29
13,20,28,12,25,29
14,19,28,12,25,29
15,18,28,12,25,29
14,18,28,12,25,29
13,19,28,12,25,29
12,18,28,12,25,29
13,19,28,12,25,29
12,19,28,12,25,29
11,20,28,12,25,29
12,21,28,12,25,29
12,21,28,12,25,29
12,22,28,12,25,29
12,23,28,12,25,29
12,23,28,12,25,29
11,22,28,12,25,29
11,21,28,12,25,29
10,21,28,12,25,29
9,21,28,12,25,29
10,20,28,12,25,29
10,19,28,12,25,29
9,18,28,12,25,29
8,17,28,12,25,29
8,17,28,12,25,29
9,17,28,12,25,29
8,17,28,12,25,29
9,16,28,12,25,29
9,16,28,12,25,29
9,16,28,12,25,29
10,15,28,12,25,29
9,14,28,12,25,29
10,15,28,12,25,29
11,14,28,12,25,29
10,14,28,12,25,29
11,15,28,12,25,29
10,14,28,12,25,29
10,15,28,12,25,29
11,14,28,12,25,29
12,13,28,12,25,29
12,13,28,12,25,29
13,13,28,12,25,29
13,14,28,12,25,29
13,14,28,12,25,29
14,13,28,12,25,29
15,13,28,12,25,29
16,14,28,12,25,29
15,15,28,12,25,29
14,16,28,12,25,29
13,15,28,12,25,29
14,16,28,12,25,29
14,17,28,12,25,29
13,17,28,12,25,29
13,16,28,12,25,29
12,17,28,12,25,29
12,18,28,12,25,29
12,18,28,12,25,29
13,17,28,12,25,29
13,16,28,12,25,29
13,17,28,12,25,29
14,16,28,12,25,29
15,15,28,12,25,29
15,16,28,12,25,29
16,16,28,12,25,29
16,17,28,12,25,29
16,16,28,12,25,29
17,17,28,12,25,29
18,18,28,12,25,29
19,18,28,12,25,29
18,19,28,12,25,29
19,20,28,12,25,29
20,21,28,12,25,29
19,20,28,12,25,29
20,19,28,12,25,29
21,18,28,12,25,29
22,17,28,12,25,29
22,16,28,12,25,29
23,15,28,12,25,29
24,16,28,12,25,29
25,15,28,12,25,29
26,16,28,12,25,29
26,15,28,12,25,29
25,15,28,12,25,29
26,14,28,12,25,29
26,13,28,12,25,29
27,13,28,12,25,29
27,13,28,12,25,29
26,13,28,12,25,29
27,13,28,12,25,29
28,13,28,12,25,29
27,14,29,11,25,29
